exID,orderID,traderID,timeStamp,type,quantity,side,price
0,7102,1000,39513,2,9,2,998781
0,7100,1000,39514,2,44,2,998734
0,7108,1000,39516,2,23,2,998777
0,7103,1000,39516,2,47,2,998775
0,7112,1000,39518,2,14,2,998750
0,7115,1000,39518,2,29,2,998756
0,7126,1000,39519,2,17,2,998736
0,7109,1000,39521,2,49,2,998787
0,7119,1000,39523,2,1,2,998766
0,7122,1000,39524,2,4,2,998728
0,7118,1000,39525,2,21,2,998755
0,7110,1000,39525,2,14,2,998731
0,7116,1000,39525,2,43,2,998744
0,7104,1000,39536,2,18,2,998738
0,7101,1000,39540,2,38,2,998783
0,7111,1000,39544,2,23,2,998738
0,7096,1000,39546,2,31,2,998779
0,7123,1000,39547,2,50,2,998787
0,7120,1000,39548,2,31,2,998786
0,802,3000,39550,1,26,1,998632
0,799,3001,39550,1,18,2,998738
0,125,3033,39550,1,26,1,998710
0,7121,1000,39550,2,35,2,998731
0,798,3005,39550,1,7,1,998632
0,7,2029,39550,1,15,1,200000
0,791,2021,39550,1,47,1,200000
0,7124,1000,39553,2,2,2,998744
0,7106,1000,39562,2,11,2,998731
0,7114,1000,39574,2,36,2,998751
0,7127,1000,39592,2,8,2,998757
0,136,3013,39600,1,42,1,998720
0,205,3021,39600,1,48,2,998817
0,24,2030,39600,1,26,2,0
0,264,2014,39600,1,3,2,0
0,206,3008,39600,1,49,2,998739
0,36,2048,39600,1,18,2,0
0,22,2040,39600,1,14,1,200000
0,52,3024,39600,1,7,1,998712
0,198,2036,39600,1,38,2,0
0,792,2021,39600,1,27,1,200000
0,36,2008,39600,1,17,2,0
0,30,3016,39600,1,47,2,998858
0,31,3027,39600,1,18,1,998686
0,36,2007,39600,1,44,2,0
0,82,3037,39600,1,11,1,998647
0,114,3002,39600,1,16,2,998732
0,198,2034,39600,1,34,2,0
0,800,3001,39600,1,26,2,998759
0,78,3007,39600,1,43,2,998731
0,803,3000,39600,1,36,2,998728
0,72,2035,39600,1,5,2,0
0,409,3014,39600,1,24,1,998707
0,198,2019,39600,1,22,1,200000
0,99,2045,39600,1,49,2,0
0,53,3018,39600,1,25,1,998725
0,403,3004,39600,1,5,1,998724
0,98,3006,39600,1,26,2,998841
0,799,3005,39600,1,15,1,998709
0,88,2037,39600,1,40,1,200000
0,7097,1000,39620,2,10,2,998740
0,793,2021,39650,1,17,1,200000
0,800,3005,39650,1,21,2,998735
0,72,3026,39650,1,3,2,999275
0,25,3034,39650,1,10,2,998731
0,804,3000,39650,1,49,2,998761
0,801,3001,39650,1,15,1,998726
0,7105,1000,39686,2,26,2,998770
0,410,3014,39700,1,46,2,998739
0,801,3005,39700,1,13,1,998608
0,404,3004,39700,1,43,2,998788
0,794,2021,39700,1,17,2,0
0,802,3001,39700,1,20,1,998722
0,805,3000,39700,1,19,1,998719
0,265,2014,39750,1,32,1,200000
0,806,3000,39750,1,8,1,998726
0,802,3005,39750,1,38,1,998724
0,795,2021,39750,1,40,1,200000
0,803,3001,39750,1,37,2,998736
0,7129,1000,39750,1,21,1,998698
0,7130,1000,39750,1,31,1,998714
0,7131,1000,39750,1,34,1,998669
0,7132,1000,39750,1,40,1,998694
0,7133,1000,39750,1,27,1,998709
0,7134,1000,39750,1,39,1,998670
0,7135,1000,39750,1,40,1,998694
0,7136,1000,39750,1,10,1,998668
0,7137,1000,39750,1,24,1,998697
0,7138,1000,39750,1,33,1,998684
0,7139,1000,39750,1,7,1,998707
0,7140,1000,39750,1,22,1,998705
0,7141,1000,39750,1,37,1,998698
0,7142,1000,39750,1,18,1,998708
0,7143,1000,39750,1,17,1,998678
0,7144,1000,39750,1,47,1,998682
0,7145,1000,39750,1,42,1,998689
0,7146,1000,39750,1,38,1,998721
0,7147,1000,39750,1,25,1,998669
0,7148,1000,39750,1,6,1,998719
0,7149,1000,39750,1,7,1,998678
0,7150,1000,39750,1,15,1,998676
0,7151,1000,39750,1,17,1,998713
0,7152,1000,39750,1,27,1,998697
0,7153,1000,39750,1,25,1,998670
0,7154,1000,39750,1,45,1,998703
0,7155,1000,39750,1,41,1,998726
0,7156,1000,39750,1,16,1,998723
0,7157,1000,39750,1,44,1,998670
0,7158,1000,39750,1,44,1,998693
0,7159,1000,39750,1,8,1,998685
0,7160,1000,39750,1,24,1,998712
0,7161,1000,39750,1,37,1,998691
0,7162,1000,39750,1,21,1,998718
0,7163,1000,39750,1,44,1,998686
0,7164,1000,39750,1,35,1,998687
0,7165,1000,39750,1,48,1,998696
0,7166,1000,39750,1,20,1,998703
0,7167,1000,39750,1,27,1,998696
0,7168,1000,39750,1,32,1,998698
0,7169,1000,39750,1,4,1,998692
0,7170,1000,39750,1,14,1,998717
0,7171,1000,39750,1,34,1,998680
0,7172,1000,39750,1,21,1,998720
0,7173,1000,39750,1,43,1,998681
0,7174,1000,39750,1,38,1,998676
0,7175,1000,39750,1,19,1,998673
0,7176,1000,39750,1,26,1,998695
0,7177,1000,39750,1,38,1,998700
0,7178,1000,39750,1,41,1,998669
0,7179,1000,39750,1,6,1,998681
0,7180,1000,39750,1,36,1,998713
0,7181,1000,39750,1,31,1,998699
0,7182,1000,39750,1,12,1,998716
0,7183,1000,39750,1,33,1,998674
0,7184,1000,39750,1,44,1,998706
0,7185,1000,39750,1,29,1,998682
0,7186,1000,39750,1,14,1,998710
0,7187,1000,39750,1,28,1,998692
0,7188,1000,39750,1,43,1,998698
0,7178,1000,39750,2,41,1,998669
0,7132,1000,39751,2,40,1,998694
0,7187,1000,39751,2,28,1,998692
0,7153,1000,39751,2,25,1,998670
0,7147,1000,39752,2,25,1,998669
0,7148,1000,39752,2,6,1,998719
0,7141,1000,39752,2,37,1,998698
0,7151,1000,39752,2,17,1,998713
0,7134,1000,39753,2,39,1,998670
0,7183,1000,39754,2,33,1,998674
0,7164,1000,39755,2,35,1,998687
0,7161,1000,39756,2,37,1,998691
0,7146,1000,39756,2,38,1,998721
0,7130,1000,39756,2,31,1,998714
0,7168,1000,39756,2,32,1,998698
0,7160,1000,39757,2,24,1,998712
0,7139,1000,39758,2,7,1,998707
0,7144,1000,39758,2,47,1,998682
0,7174,1000,39758,2,38,1,998676
0,7138,1000,39759,2,33,1,998684
0,7129,1000,39760,2,21,1,998698
0,7143,1000,39760,2,17,1,998678
0,7185,1000,39762,2,29,1,998682
0,7181,1000,39762,2,31,1,998699
0,7175,1000,39763,2,19,1,998673
0,7171,1000,39766,2,34,1,998680
0,7184,1000,39767,2,44,1,998706
0,7179,1000,39770,2,6,1,998681
0,7186,1000,39770,2,14,1,998710
0,7182,1000,39771,2,12,1,998716
0,7167,1000,39772,2,27,1,998696
0,7142,1000,39774,2,18,1,998708
0,7135,1000,39775,2,40,1,998694
0,7155,1000,39776,2,41,1,998726
0,7180,1000,39777,2,36,1,998713
0,7170,1000,39779,2,14,1,998717
0,7131,1000,39780,2,34,1,998669
0,7169,1000,39780,2,4,1,998692
0,7145,1000,39781,2,42,1,998689
0,7149,1000,39782,2,7,1,998678
0,7157,1000,39784,2,44,1,998670
0,7159,1000,39787,2,8,1,998685
0,7188,1000,39789,2,43,1,998698
0,7158,1000,39790,2,44,1,998693
0,7176,1000,39793,2,26,1,998695
0,7150,1000,39794,2,15,1,998676
0,7136,1000,39795,2,10,1,998668
0,807,3000,39800,1,33,1,998610
0,803,3005,39800,1,36,2,998727
0,804,3001,39800,1,20,2,998763
0,199,2036,39800,1,11,2,0
0,207,3008,39800,1,34,2,998733
0,206,3021,39800,1,15,2,998729
0,199,2034,39800,1,50,2,0
0,411,3014,39800,1,20,2,998729
0,796,2021,39800,1,42,2,0
0,199,2019,39800,1,2,1,200000
0,405,3004,39800,1,23,1,998726
0,7152,1000,39802,2,27,1,998697
0,7162,1000,39803,2,21,1,998718
0,7172,1000,39804,2,21,1,998720
0,7156,1000,39809,2,16,1,998723
0,7128,1000,39817,2,28,2,998751
0,7173,1000,39820,2,43,1,998681
0,7165,1000,39824,2,48,1,998696
0,7154,1000,39826,2,45,1,998703
0,7140,1000,39844,2,22,1,998705
0,7133,1000,39848,2,27,1,998709
0,804,3005,39850,1,5,2,998744
0,808,3000,39850,1,28,1,998725
0,797,2021,39850,1,37,1,200000
0,805,3001,39850,1,4,2,998730
0,7166,1000,39851,2,20,1,998703
0,7163,1000,39852,2,44,1,998686
0,7177,1000,39884,2,38,1,998700
0,7137,1000,39890,2,24,1,998697
0,52,3036,39900,1,44,1,998637
0,54,3028,39900,1,36,2,998741
0,266,2014,39900,1,19,2,0
0,805,3005,39900,1,35,2,998727
0,57,2022,39900,1,48,1,200000
0,6,2033,39900,1,1,2,0
0,806,3001,39900,1,36,2,998739
0,412,3014,39900,1,41,1,998719
0,126,3033,39900,1,7,2,998771
0,406,3004,39900,1,21,2,998756
0,137,3013,39900,1,8,2,998754
0,809,3000,39900,1,39,2,998790
0,798,2021,39900,1,36,2,0
0,55,3029,39950,1,34,1,998720
0,47,2038,39950,1,3,1,200000
0,810,3000,39950,1,22,2,998803
0,806,3005,39950,1,9,1,998720
0,57,3017,39950,1,18,2,998728
0,807,3001,39950,1,6,1,998726
0,799,2021,39950,1,26,2,0
0,807,3005,40000,1,39,1,998707
0,808,3001,40000,1,9,2,998732
0,87,3019,40000,1,22,1,998713
0,208,3008,40000,1,50,2,998756
0,25,2012,40000,1,22,1,200000
0,85,3010,40000,1,20,1,998726
0,80,2028,40000,1,29,1,200000
0,57,3031,40000,1,35,1,998725
0,28,3022,40000,1,22,1,998725
0,200,2034,40000,1,44,1,200000
0,42,3003,40000,1,9,1,998522
0,20,2047,40000,1,46,1,200000
0,200,2019,40000,1,27,2,0
0,115,3002,40000,1,38,1,998725
0,800,2021,40000,1,4,2,0
0,207,3021,40000,1,50,1,998726
0,43,3011,40000,1,42,1,998698
0,100,2045,40000,1,40,2,0
0,811,3000,40000,1,34,2,998888
0,7189,1000,40000,1,44,1,998667
0,7190,1000,40000,1,13,1,998707
0,7191,1000,40000,1,36,1,998674
0,7192,1000,40000,1,31,1,998698
0,7193,1000,40000,1,39,1,998667
0,7194,1000,40000,1,7,1,998689
0,7195,1000,40000,1,13,1,998686
0,7196,1000,40000,1,1,1,998689
0,7197,1000,40000,1,10,1,998673
0,7198,1000,40000,1,18,1,998679
0,7199,1000,40000,1,21,1,998726
0,7200,1000,40000,1,6,1,998708
0,7201,1000,40000,1,18,1,998686
0,7202,1000,40000,1,15,1,998683
0,7203,1000,40000,1,10,1,998700
0,7204,1000,40000,1,41,1,998701
0,7205,1000,40000,1,16,1,998682
0,7206,1000,40000,1,5,1,998683
0,7207,1000,40000,1,28,1,998677
0,7208,1000,40000,1,37,1,998715
0,7209,1000,40000,1,26,1,998716
0,7210,1000,40000,1,46,1,998718
0,7211,1000,40000,1,47,1,998702
0,7212,1000,40000,1,35,1,998723
0,7213,1000,40000,1,22,1,998725
0,7214,1000,40000,1,49,1,998716
0,7215,1000,40000,1,11,1,998671
0,7216,1000,40000,1,18,1,998678
0,7217,1000,40000,1,3,1,998669
0,7218,1000,40000,1,14,1,998669
0,7219,1000,40000,1,5,1,998712
0,7220,1000,40000,1,33,1,998690
0,7221,1000,40000,1,26,1,998677
0,7222,1000,40000,1,31,1,998674
0,7223,1000,40000,1,25,1,998716
0,7224,1000,40000,1,31,1,998688
0,7225,1000,40000,1,12,1,998679
0,7226,1000,40000,1,5,1,998690
0,7227,1000,40000,1,44,1,998687
0,7228,1000,40000,1,8,1,998717
0,7229,1000,40000,1,12,1,998712
0,7230,1000,40000,1,26,1,998677
0,7231,1000,40000,1,41,1,998721
0,7232,1000,40000,1,40,1,998676
0,7233,1000,40000,1,33,1,998707
0,7234,1000,40000,1,7,1,998690
0,7235,1000,40000,1,37,1,998701
0,7236,1000,40000,1,32,1,998692
0,7237,1000,40000,1,7,1,998690
0,7238,1000,40000,1,39,1,998702
0,7239,1000,40000,1,26,1,998696
0,7240,1000,40000,1,36,1,998725
0,7241,1000,40000,1,33,1,998673
0,7242,1000,40000,1,13,1,998710
0,7243,1000,40000,1,40,1,998677
0,7244,1000,40000,1,13,1,998669
0,7245,1000,40000,1,5,1,998687
0,7246,1000,40000,1,49,1,998688
0,7247,1000,40000,1,40,1,998710
0,7248,1000,40000,1,34,1,998687
0,7199,1000,40000,2,21,1,998726
0,7244,1000,40000,2,13,1,998669
0,7203,1000,40000,2,10,1,998700
0,407,3004,40000,1,11,1,998645
0,200,2036,40000,1,6,2,0
0,413,3014,40000,1,36,2,998732
0,87,3015,40000,1,21,1,998722
0,7193,1000,40001,2,39,1,998667
0,7223,1000,40001,2,25,1,998716
0,7228,1000,40001,2,8,1,998717
0,7207,1000,40002,2,28,1,998677
0,7198,1000,40003,2,18,1,998679
0,7248,1000,40005,2,34,1,998687
0,7224,1000,40005,2,31,1,998688
0,7208,1000,40006,2,37,1,998715
0,7195,1000,40007,2,13,1,998686
0,7235,1000,40008,2,37,1,998701
0,7189,1000,40008,2,44,1,998667
0,7239,1000,40008,2,26,1,998696
0,7236,1000,40009,2,32,1,998692
0,7212,1000,40010,2,35,1,998723
0,7221,1000,40011,2,26,1,998677
0,7245,1000,40011,2,5,1,998687
0,7233,1000,40012,2,33,1,998707
0,7200,1000,40013,2,6,1,998708
0,7214,1000,40019,2,49,1,998716
0,7204,1000,40019,2,41,1,998701
0,7237,1000,40021,2,7,1,998690
0,7246,1000,40022,2,49,1,998688
0,7205,1000,40025,2,16,1,998682
0,7243,1000,40026,2,40,1,998677
0,7211,1000,40027,2,47,1,998702
0,7216,1000,40032,2,18,1,998678
0,7194,1000,40034,2,7,1,998689
0,7241,1000,40039,2,33,1,998673
0,7222,1000,40040,2,31,1,998674
0,7240,1000,40042,2,36,1,998725
0,7209,1000,40045,2,26,1,998716
0,7218,1000,40049,2,14,1,998669
0,7215,1000,40049,2,11,1,998671
0,99,3006,40050,1,49,1,998670
0,9,2001,40050,1,1,2,0
0,89,2037,40050,1,22,2,0
0,267,2014,40050,1,39,1,200000
0,801,2021,40050,1,29,2,0
0,809,3001,40050,1,25,2,998792
0,812,3000,40050,1,3,1,998583
0,808,3005,40050,1,21,2,998757
0,7247,1000,40051,2,40,1,998710
0,7242,1000,40051,2,13,1,998710
0,7232,1000,40052,2,40,1,998676
0,7238,1000,40053,2,39,1,998702
0,7190,1000,40053,2,13,1,998707
0,7219,1000,40055,2,5,1,998712
0,7197,1000,40056,2,10,1,998673
0,7231,1000,40056,2,41,1,998721
0,7191,1000,40058,2,36,1,998674
0,7220,1000,40058,2,33,1,998690
0,7225,1000,40065,2,12,1,998679
0,7229,1000,40074,2,12,1,998712
0,7201,1000,40075,2,18,1,998686
0,7213,1000,40075,2,22,1,998725
0,7234,1000,40086,2,7,1,998690
0,7192,1000,40093,2,31,1,998698
0,809,3005,40100,1,44,1,998652
0,813,3000,40100,1,45,2,998739
0,414,3014,40100,1,42,1,998545
0,408,3004,40100,1,9,2,998732
0,802,2021,40100,1,39,1,200000
0,810,3001,40100,1,2,1,998716
0,7230,1000,40108,2,26,1,998677
0,7206,1000,40118,2,5,1,998683
0,7196,1000,40123,2,1,1,998689
0,7210,1000,40123,2,46,1,998718
0,7217,1000,40142,2,3,1,998669
0,7202,1000,40143,2,15,1,998683
0,814,3000,40150,1,26,2,998817
0,803,2021,40150,1,30,2,0
0,83,3037,40150,1,2,2,998742
0,11,2044,40150,1,15,2,0
0,811,3001,40150,1,13,2,998740
0,810,3005,40150,1,27,2,998792
0,73,2035,40150,1,50,1,200000
0,7227,1000,40167,2,44,1,998687
0,268,2014,40200,1,28,1,200000
0,201,2036,40200,1,15,1,200000
0,409,3004,40200,1,18,1,998726
0,201,2034,40200,1,30,1,200000
0,815,3000,40200,1,18,1,998722
0,201,2019,40200,1,10,1,200000
0,138,3013,40200,1,9,2,998784
0,209,3008,40200,1,37,2,998798
0,812,3001,40200,1,21,1,998668
0,4,2017,40200,1,32,2,0
0,811,3005,40200,1,3,2,998757
0,12,2023,40200,1,8,2,0
0,415,3014,40200,1,2,2,998930
0,804,2021,40200,1,2,1,200000
0,4,2025,40200,1,21,2,0
0,79,3007,40200,1,32,2,998930
0,208,3021,40200,1,22,1,998654
0,7226,1000,40234,2,5,1,998690
0,23,2043,40250,1,41,1,200000
0,812,3005,40250,1,49,2,998927
0,816,3000,40250,1,35,1,998674
0,805,2021,40250,1,34,2,0
0,7249,1000,40250,1,15,2,998760
0,7250,1000,40250,1,31,2,998786
0,7251,1000,40250,1,9,2,998787
0,7252,1000,40250,1,24,2,998756
0,7253,1000,40250,1,23,2,998729
0,7254,1000,40250,1,11,2,998755
0,7255,1000,40250,1,48,2,998784
0,7256,1000,40250,1,43,2,998764
0,7257,1000,40250,1,17,2,998730
0,7258,1000,40250,1,6,2,998729
0,7259,1000,40250,1,34,2,998727
0,7260,1000,40250,1,5,2,998737
0,7261,1000,40250,1,39,2,998743
0,7262,1000,40250,1,44,2,998732
0,7263,1000,40250,1,46,2,998738
0,7264,1000,40250,1,27,2,998729
0,7265,1000,40250,1,44,2,998751
0,7266,1000,40250,1,27,2,998730
0,7267,1000,40250,1,20,2,998742
0,7268,1000,40250,1,20,2,998758
0,7269,1000,40250,1,29,2,998730
0,7270,1000,40250,1,43,2,998729
0,7271,1000,40250,1,4,2,998776
0,7272,1000,40250,1,1,2,998751
0,7273,1000,40250,1,10,2,998768
0,7274,1000,40250,1,3,2,998750
0,7275,1000,40250,1,17,2,998730
0,7276,1000,40250,1,31,2,998757
0,7277,1000,40250,1,47,2,998762
0,7278,1000,40250,1,45,2,998756
0,7279,1000,40250,1,20,2,998771
0,7280,1000,40250,1,30,2,998745
0,7281,1000,40250,1,16,2,998729
0,7282,1000,40250,1,5,2,998731
0,7283,1000,40250,1,18,2,998787
0,7284,1000,40250,1,36,2,998765
0,7285,1000,40250,1,41,2,998766
0,7286,1000,40250,1,20,2,998729
0,7287,1000,40250,1,7,2,998742
0,7288,1000,40250,1,2,2,998774
0,7289,1000,40250,1,26,2,998774
0,7290,1000,40250,1,24,2,998770
0,7291,1000,40250,1,28,2,998741
0,7292,1000,40250,1,8,2,998759
0,7293,1000,40250,1,19,2,998745
0,7294,1000,40250,1,16,2,998784
0,7295,1000,40250,1,20,2,998750
0,7296,1000,40250,1,48,2,998752
0,7297,1000,40250,1,47,2,998786
0,7298,1000,40250,1,35,2,998738
0,7299,1000,40250,1,16,2,998762
0,127,3033,40250,1,42,1,998667
0,813,3001,40250,1,12,1,998703
0,7286,1000,40251,2,20,2,998729
0,7255,1000,40254,2,48,2,998784
0,7269,1000,40255,2,29,2,998730
0,7260,1000,40255,2,5,2,998737
0,7254,1000,40255,2,11,2,998755
0,7263,1000,40256,2,46,2,998738
0,7265,1000,40256,2,44,2,998751
0,7275,1000,40257,2,17,2,998730
0,7252,1000,40258,2,24,2,998756
0,7251,1000,40260,2,9,2,998787
0,7295,1000,40263,2,20,2,998750
0,7258,1000,40264,2,6,2,998729
0,7273,1000,40265,2,10,2,998768
0,7281,1000,40266,2,16,2,998729
0,7282,1000,40267,2,5,2,998731
0,7297,1000,40267,2,47,2,998786
0,7293,1000,40268,2,19,2,998745
0,7253,1000,40269,2,23,2,998729
0,7266,1000,40269,2,27,2,998730
0,7287,1000,40273,2,7,2,998742
0,7292,1000,40273,2,8,2,998759
0,7257,1000,40273,2,17,2,998730
0,7277,1000,40273,2,47,2,998762
0,7270,1000,40274,2,43,2,998729
0,7296,1000,40275,2,48,2,998752
0,7271,1000,40276,2,4,2,998776
0,7285,1000,40277,2,41,2,998766
0,7264,1000,40278,2,27,2,998729
0,7288,1000,40278,2,2,2,998774
0,7268,1000,40278,2,20,2,998758
0,7290,1000,40282,2,24,2,998770
0,7283,1000,40282,2,18,2,998787
0,7278,1000,40284,2,45,2,998756
0,7289,1000,40293,2,26,2,998774
0,7274,1000,40297,2,3,2,998750
0,7294,1000,40298,2,16,2,998784
0,806,2021,40300,1,49,2,0
0,410,3004,40300,1,39,1,998544
0,31,2005,40300,1,40,1,200000
0,813,3005,40300,1,29,2,998730
0,73,3026,40300,1,2,1,998715
0,817,3000,40300,1,14,2,998727
0,416,3014,40300,1,10,2,998732
0,814,3001,40300,1,15,1,998604
0,7276,1000,40308,2,31,2,998757
0,7249,1000,40313,2,15,2,998760
0,7250,1000,40315,2,31,2,998786
0,7262,1000,40315,2,44,2,998732
0,7284,1000,40340,2,36,2,998765
0,7280,1000,40340,2,30,2,998745
0,7279,1000,40343,2,20,2,998771
0,7298,1000,40343,2,35,2,998738
0,269,2014,40350,1,14,2,0
0,814,3005,40350,1,35,1,998713
0,807,2021,40350,1,40,1,200000
0,818,3000,40350,1,5,2,998729
0,7291,1000,40350,2,28,2,998741
0,815,3001,40350,1,22,2,998747
0,7272,1000,40352,2,1,2,998751
0,7267,1000,40363,2,20,2,998742
0,7259,1000,40364,2,34,2,998727
0,7256,1000,40382,2,43,2,998764
0,7299,1000,40394,2,16,2,998762
0,815,3005,40400,1,5,2,998786
0,202,2019,40400,1,6,2,0
0,202,2036,40400,1,19,1,200000
0,816,3001,40400,1,5,1,998638
0,116,3002,40400,1,45,1,998618
0,819,3000,40400,1,8,1,998718
0,417,3014,40400,1,24,1,998726
0,209,3021,40400,1,30,2,998735
0,101,2045,40400,1,20,2,0
0,411,3004,40400,1,24,1,998703
0,808,2021,40400,1,45,2,0
0,210,3008,40400,1,13,1,998701
0,202,2034,40400,1,7,2,0
0,7261,1000,40412,2,39,2,998743
0,809,2021,40450,1,15,2,0
0,817,3001,40450,1,30,1,998669
0,816,3005,40450,1,38,2,998775
0,820,3000,40450,1,14,1,998663
0,54,3018,40500,1,30,1,998720
0,53,3024,40500,1,9,2,998816
0,88,3015,40500,1,42,1,998679
0,88,3019,40500,1,45,2,998844
0,810,2021,40500,1,35,2,0
0,86,3010,40500,1,13,1,998637
0,817,3005,40500,1,8,1,998672
0,100,3006,40500,1,40,1,998716
0,7300,1000,40500,1,30,1,998716
0,7301,1000,40500,1,26,1,998720
0,7302,1000,40500,1,14,1,998682
0,7303,1000,40500,1,35,1,998695
0,7304,1000,40500,1,27,1,998670
0,7305,1000,40500,1,7,1,998672
0,7306,1000,40500,1,28,1,998723
0,7307,1000,40500,1,10,1,998714
0,7308,1000,40500,1,26,1,998718
0,7309,1000,40500,1,11,1,998680
0,7310,1000,40500,1,40,1,998699
0,7311,1000,40500,1,27,1,998678
0,7312,1000,40500,1,31,1,998667
0,7313,1000,40500,1,10,1,998668
0,7314,1000,40500,1,4,1,998715
0,7315,1000,40500,1,16,1,998715
0,7316,1000,40500,1,7,1,998685
0,7317,1000,40500,1,12,1,998682
0,7318,1000,40500,1,11,1,998670
0,7319,1000,40500,1,17,1,998675
0,7320,1000,40500,1,41,1,998705
0,7321,1000,40500,1,46,1,998693
0,7322,1000,40500,1,1,1,998699
0,7323,1000,40500,1,27,1,998672
0,7324,1000,40500,1,24,1,998713
0,7325,1000,40500,1,1,1,998688
0,7326,1000,40500,1,45,1,998667
0,7327,1000,40500,1,6,1,998681
0,7328,1000,40500,1,23,1,998701
0,7329,1000,40500,1,40,1,998667
0,7330,1000,40500,1,23,1,998683
0,7331,1000,40500,1,42,1,998666
0,7332,1000,40500,1,32,1,998696
0,7333,1000,40500,1,17,1,998671
0,7334,1000,40500,1,4,1,998716
0,7335,1000,40500,1,13,1,998676
0,7336,1000,40500,1,45,1,998668
0,7337,1000,40500,1,4,1,998718
0,7338,1000,40500,1,22,1,998684
0,7339,1000,40500,1,3,1,998682
0,7340,1000,40500,1,25,1,998697
0,7341,1000,40500,1,32,1,998677
0,7342,1000,40500,1,17,1,998710
0,7343,1000,40500,1,25,1,998702
0,7344,1000,40500,1,36,1,998702
0,7345,1000,40500,1,2,1,998672
0,7346,1000,40500,1,42,1,998685
0,7347,1000,40500,1,7,1,998682
0,7348,1000,40500,1,37,1,998725
0,7349,1000,40500,1,4,1,998670
0,7350,1000,40500,1,29,1,998714
0,7351,1000,40500,1,38,1,998691
0,7352,1000,40500,1,38,1,998711
0,7353,1000,40500,1,38,1,998685
0,7354,1000,40500,1,8,1,998721
0,7355,1000,40500,1,36,1,998687
0,7356,1000,40500,1,10,1,998711
0,7357,1000,40500,1,8,1,998719
0,7358,1000,40500,1,23,1,998669
0,7359,1000,40500,1,10,1,998698
0,7334,1000,40500,2,4,1,998716
0,7348,1000,40500,2,37,1,998725
0,7346,1000,40500,2,42,1,998685
0,412,3004,40500,1,18,2,998780
0,139,3013,40500,1,33,1,998726
0,821,3000,40500,1,45,2,998728
0,81,2028,40500,1,9,1,200000
0,29,3035,40500,1,32,1,998619
0,418,3014,40500,1,3,1,998722
0,90,2037,40500,1,38,2,0
0,818,3001,40500,1,2,1,998716
0,270,2014,40500,1,42,1,200000
0,7306,1000,40501,2,28,1,998723
0,7309,1000,40502,2,11,1,998680
0,7305,1000,40503,2,7,1,998672
0,7335,1000,40503,2,13,1,998676
0,7358,1000,40504,2,23,1,998669
0,7324,1000,40504,2,24,1,998713
0,7337,1000,40505,2,4,1,998718
0,7327,1000,40505,2,6,1,998681
0,7300,1000,40506,2,30,1,998716
0,7332,1000,40510,2,32,1,998696
0,7315,1000,40510,2,16,1,998715
0,7349,1000,40511,2,4,1,998670
0,7312,1000,40513,2,31,1,998667
0,7338,1000,40514,2,22,1,998684
0,7322,1000,40515,2,1,1,998699
0,7308,1000,40515,2,26,1,998718
0,7329,1000,40518,2,40,1,998667
0,7328,1000,40518,2,23,1,998701
0,7302,1000,40518,2,14,1,998682
0,7333,1000,40523,2,17,1,998671
0,7357,1000,40524,2,8,1,998719
0,7354,1000,40525,2,8,1,998721
0,7356,1000,40525,2,10,1,998711
0,7344,1000,40526,2,36,1,998702
0,7339,1000,40527,2,3,1,998682
0,7351,1000,40529,2,38,1,998691
0,7353,1000,40529,2,38,1,998685
0,7320,1000,40529,2,41,1,998705
0,7311,1000,40531,2,27,1,998678
0,7331,1000,40534,2,42,1,998666
0,7310,1000,40539,2,40,1,998699
0,7352,1000,40540,2,38,1,998711
0,7319,1000,40541,2,17,1,998675
0,7307,1000,40544,2,10,1,998714
0,7355,1000,40548,2,36,1,998687
0,822,3000,40550,1,47,2,998967
0,819,3001,40550,1,27,1,998565
0,818,3005,40550,1,23,2,998886
0,811,2021,40550,1,41,1,200000
0,7316,1000,40551,2,7,1,998685
0,7301,1000,40553,2,26,1,998720
0,7325,1000,40554,2,1,1,998688
0,7341,1000,40555,2,32,1,998677
0,7321,1000,40560,2,46,1,998693
0,7347,1000,40564,2,7,1,998682
0,7317,1000,40565,2,12,1,998682
0,7304,1000,40568,2,27,1,998670
0,7359,1000,40568,2,10,1,998698
0,7342,1000,40577,2,17,1,998710
0,7345,1000,40577,2,2,1,998672
0,7314,1000,40581,2,4,1,998715
0,7343,1000,40585,2,25,1,998702
0,7323,1000,40586,2,27,1,998672
0,7326,1000,40590,2,45,1,998667
0,128,3033,40600,1,7,2,998731
0,211,3008,40600,1,45,1,998623
0,203,2019,40600,1,35,1,200000
0,413,3004,40600,1,21,1,998686
0,823,3000,40600,1,15,1,998560
0,812,2021,40600,1,27,2,0
0,419,3014,40600,1,32,1,998703
0,820,3001,40600,1,1,2,999033
0,203,2036,40600,1,14,2,0
0,39,3012,40600,1,48,2,998750
0,819,3005,40600,1,37,2,998726
0,7313,1000,40600,2,10,1,998668
0,29,2015,40600,1,39,2,0
0,58,2022,40600,1,48,2,0
0,203,2034,40600,1,6,2,0
0,29,2031,40600,1,1,2,0
0,210,3021,40600,1,5,2,998809
0,37,3032,40600,1,32,1,998702
0,7318,1000,40605,2,11,1,998670
0,7340,1000,40620,2,25,1,998697
0,7330,1000,40642,2,23,1,998683
0,7303,1000,40643,2,35,1,998695
0,821,3001,40650,1,2,1,998682
0,813,2021,40650,1,41,1,200000
0,820,3005,40650,1,13,1,998722
