timeStamp,bestBid,bestAsk,bidSize,askSize
39267,998726,998727,83,113
39273,998726,998727,83,113
39274,998726,998727,83,113
39283,998726,998727,83,113
39291,998726,998727,83,113
39292,998726,998727,83,113
39295,998726,998727,83,113
39296,998726,998727,83,113
39300,998726,998727,83,113
39300,998726,998727,83,113
39300,998726,998727,83,113
39300,998726,998727,83,163
39300,998726,998727,83,163
39300,998726,998727,83,163
39303,998726,998727,83,122
39304,998726,998727,83,122
39308,998726,998727,83,122
39309,998726,998727,83,122
39313,998726,998727,83,122
39329,998726,998727,83,122
39348,998726,998727,83,122
39350,998726,998727,83,122
39350,998726,998727,83,122
39350,998726,998727,83,122
39356,998726,998727,83,122
39384,998726,998727,83,122
39400,998726,998727,83,122
39400,998726,998727,83,122
39400,998726,998727,83,122
39400,998726,998727,83,122
39400,998726,998727,83,122
39400,998726,998727,34,122
39400,998726,998727,34,122
39400,998725,998727,779,122
39400,998725,998727,779,122
39450,998725,998727,779,122
39450,998725,998727,779,122
39450,998725,998727,826,122
39500,998725,998727,826,122
39500,998725,998727,826,122
39500,998725,998727,826,122
39500,998725,998727,781,122
39500,998725,998727,781,122
39500,998725,998727,781,122
39500,998725,998727,781,122
39500,998725,998727,781,122
39500,998725,998727,781,122
39500,998725,998727,781,122
39500,998725,998727,781,147
39501,998725,998727,781,147
39502,998725,998727,781,147
39507,998725,998727,781,147
39509,998725,998727,781,147
39511,998725,998727,781,147
39513,998725,998727,781,147
39514,998725,998727,781,147
39516,998725,998727,781,147
39518,998725,998727,781,147
39519,998725,998727,781,147
39521,998725,998727,781,147
39523,998725,998727,781,147
39524,998725,998727,781,147
39525,998725,998727,781,147
39536,998725,998727,781,147
39540,998725,998727,781,147
39544,998725,998727,781,147
39546,998725,998727,781,147
39547,998725,998727,781,147
39548,998725,998727,781,147
39550,998725,998727,781,147
39550,998725,998727,781,147
39550,998725,998727,781,147
39550,998725,998727,781,147
39550,998725,998727,781,147
39553,998725,998727,781,147
39562,998725,998727,781,147
39574,998725,998727,781,147
39592,998725,998727,781,147
39600,998725,998727,781,147
39600,998725,998727,781,147
39600,998725,998727,755,147
39600,998725,998727,752,147
39600,998725,998727,752,147
39600,998725,998727,734,147
39600,998725,998727,734,147
39600,998725,998727,696,147
39600,998725,998727,679,147
39600,998725,998727,679,147
39600,998725,998727,679,147
39600,998725,998727,635,147
39600,998725,998727,635,147
39600,998725,998727,635,147
39600,998725,998727,601,147
39600,998725,998727,601,147
39600,998725,998727,601,147
39600,998725,998727,601,147
39600,998725,998727,596,147
39600,998725,998727,596,147
39600,998725,998727,547,147
39600,998725,998727,572,147
39600,998725,998727,572,147
39600,998725,998727,572,147
39600,998725,998727,572,147
39620,998725,998727,572,147
39650,998725,998727,572,147
39650,998725,998727,572,147
39650,998725,998727,572,147
39650,998725,998727,572,147
39650,998726,998727,15,147
39686,998726,998727,15,147
39700,998726,998727,15,147
39700,998726,998727,15,147
39700,998726,998727,15,147
39700,998725,998727,570,147
39700,998725,998727,570,147
39700,998725,998727,570,147
39750,998726,998727,8,147
39750,998726,998727,8,147
39750,998726,998727,8,147
39750,998726,998727,49,147
39750,998726,998727,49,147
39751,998726,998727,49,147
39752,998726,998727,49,147
39753,998726,998727,49,147
39754,998726,998727,49,147
39755,998726,998727,49,147
39756,998726,998727,49,147
39757,998726,998727,49,147
39758,998726,998727,49,147
39759,998726,998727,49,147
39760,998726,998727,49,147
39762,998726,998727,49,147
39763,998726,998727,49,147
39766,998726,998727,49,147
39767,998726,998727,49,147
39770,998726,998727,49,147
39771,998726,998727,49,147
39772,998726,998727,49,147
39774,998726,998727,49,147
39775,998726,998727,49,147
39776,998726,998727,8,147
39777,998726,998727,8,147
39779,998726,998727,8,147
39780,998726,998727,8,147
39781,998726,998727,8,147
39782,998726,998727,8,147
39784,998726,998727,8,147
39787,998726,998727,8,147
39789,998726,998727,8,147
39790,998726,998727,8,147
39793,998726,998727,8,147
39794,998726,998727,8,147
39795,998726,998727,8,147
39800,998726,998727,8,147
39800,998726,998727,8,183
39800,998726,998727,8,183
39800,998725,998727,567,183
39800,998725,998727,567,183
39800,998725,998727,567,183
39800,998725,998727,517,183
39800,998725,998727,517,183
39800,998725,998727,475,183
39800,998726,998727,23,183
39802,998726,998727,23,183
39803,998726,998727,23,183
39804,998726,998727,23,183
39809,998726,998727,23,183
39817,998726,998727,23,183
39820,998726,998727,23,183
39824,998726,998727,23,183
39826,998726,998727,23,183
39844,998726,998727,23,183
39848,998726,998727,23,183
39850,998726,998727,23,183
39850,998726,998727,23,183
39850,998726,998727,23,183
39851,998726,998727,23,183
39852,998726,998727,23,183
39884,998726,998727,23,183
39890,998726,998727,23,183
39900,998726,998727,23,183
39900,998726,998727,23,183
39900,998726,998727,4,183
39900,998726,998727,4,218
39900,998726,998727,3,218
39900,998726,998727,3,218
39900,998726,998727,3,218
39900,998726,998727,3,218
39900,998726,998727,3,218
39900,998726,998727,3,218
39900,998726,998727,3,218
39900,998725,998727,470,218
39950,998725,998727,470,218
39950,998725,998727,470,218
39950,998725,998727,470,218
39950,998725,998727,470,218
39950,998726,998727,6,218
39950,998725,998727,450,218
40000,998725,998727,450,218
40000,998725,998727,450,218
40000,998725,998727,450,218
40000,998725,998727,450,218
40000,998726,998727,20,218
40000,998726,998727,20,218
40000,998726,998727,20,218
40000,998726,998727,20,218
40000,998725,998727,500,218
40000,998725,998727,538,218
40000,998725,998727,534,218
40000,998726,998727,50,218
40000,998726,998727,50,218
40000,998726,998727,10,218
40000,998726,998727,10,218
40000,998726,998727,31,218
40000,998726,998727,10,218
40000,998726,998727,10,218
40000,998726,998727,4,218
40000,998726,998727,4,218
40000,998726,998727,4,218
40001,998726,998727,4,218
40002,998726,998727,4,218
40003,998726,998727,4,218
40005,998726,998727,4,218
40006,998726,998727,4,218
40007,998726,998727,4,218
40008,998726,998727,4,218
40009,998726,998727,4,218
40010,998726,998727,4,218
40011,998726,998727,4,218
40012,998726,998727,4,218
40013,998726,998727,4,218
40019,998726,998727,4,218
40021,998726,998727,4,218
40022,998726,998727,4,218
40025,998726,998727,4,218
40026,998726,998727,4,218
40027,998726,998727,4,218
40032,998726,998727,4,218
40034,998726,998727,4,218
40039,998726,998727,4,218
40040,998726,998727,4,218
40042,998726,998727,4,218
40045,998726,998727,4,218
40049,998726,998727,4,218
40050,998726,998727,4,218
40050,998726,998727,3,218
40050,998725,998727,537,218
40050,998725,998727,508,218
40050,998725,998727,508,218
40050,998725,998727,508,218
40050,998725,998727,508,218
40051,998725,998727,508,218
40052,998725,998727,508,218
40053,998725,998727,508,218
40055,998725,998727,508,218
40056,998725,998727,508,218
40058,998725,998727,508,218
40065,998725,998727,508,218
40074,998725,998727,508,218
40075,998725,998727,486,218
40086,998725,998727,486,218
40093,998725,998727,486,218
40100,998725,998727,486,218
40100,998725,998727,486,218
40100,998725,998727,486,218
40100,998725,998727,486,218
40100,998725,998727,486,218
40108,998725,998727,486,218
40118,998725,998727,486,218
40123,998725,998727,486,218
40142,998725,998727,486,218
40143,998725,998727,486,218
40150,998725,998727,486,218
